well,dt,cutoff_init,cutoff,cutoff_ci_95_l,cutoff_ci_95_r,alpha,alpha_ci_lower,alpha_ci_upper,gamma,gamma_std,k_gtlf,c_gtlf
359-U1468B,10,1.5251309982821148,2.1192966163628557,1.9350099540704333,2.303583278655278,0.9991959798994975,0.9549748743718594,1.0434170854271356,0.06578299321787323,0.08519781110541046,1.8338336455149795,1.1376018543436253
359-U1468B,20,1.6459027921208644,2.2871190882179513,2.137959147681998,2.585438969289858,1.085427135678392,1.0291457286432162,1.1417085427135678,0.03607889334606584,0.08725754142245297,2.0445424322851857,1.1166470811630753
359-U1468B,50,1.6939050201961916,2.6467265940565494,2.4114620079181894,2.8819911801949094,0.9571859296482412,0.9230150753768844,0.9913567839195979,0.014440744279040435,0.09420109912944125,1.4008171197865182,1.1517495024362008
359-U1468B,100,1.7695700330161197,2.5658765478733736,2.352053502217259,2.7262438321154594,1.0542713567839197,1.0050251256281406,1.1035175879396986,0.0073279556902033785,0.07470629017525074,1.769192963653901,1.1205223741560668
359-U1468B,250,1.6267646329265852,2.260525021170901,2.113099476311929,2.407950566029873,0.9411055276381909,0.9069346733668341,0.9752763819095477,0.0030246645949374698,0.09960169507062024,1.686650169797885,1.1760247413117042
359-U1468B,500,1.5967357970098968,2.2670321784630096,2.0740932696576473,2.4599710872683724,0.9762814070351757,0.9411055276381909,1.0114572864321607,0.0014977965206127743,0.09237327554936496,1.9592134052771646,1.1545229162955073
359-U1468B,1000,1.7783468580842552,2.4711611548795798,2.3637193655369892,2.6323238388934653,0.9941708542713568,0.9549748743718594,1.0333668341708542,0.0008836619193489976,0.11495761069329094,1.4709831337121775,1.1833320898946784
359-U1471E,1,0.5658590021691974,0.7692145810737527,0.7350272663593637,0.8034018957881417,0.8570854271356783,0.826934673366834,0.8872361809045225,0.27418425071212243,0.10137458872225846,0.28197558150034824,1.263707509217904
359-U1471E,3,1.2697348729076257,1.6876892685730522,1.61097612000155,1.8027589914303057,0.9370854271356783,0.898894472361809,0.9752763819095477,0.1601705076805054,0.08212315541322432,0.5454752435276633,1.1852568011143307
359-U1471E,8,2.0441700015511093,2.8405445646553957,2.6552916582648267,2.9640465022491087,0.8661306532663315,0.8329648241206029,0.8992964824120602,0.1019626091918384,0.10525239453899715,0.9183044643114662,1.2151950490964158
359-U1471E,10,2.384043196276183,3.1687907483837603,3.0247548052754074,3.384844663046289,0.8510552763819095,0.8229145728643215,0.8791959798994974,0.08871864832184806,0.10838315355844506,1.082956107789844,1.2141986366241548
359-U1471E,20,2.4723458896658896,3.435530642514893,3.286159745014245,3.659586988765864,0.8970854271356783,0.866934673366834,0.9272361809045225,0.04532117749631318,0.09171957115047452,1.1795676523454088,1.1837282812685492
359-U1471E,50,2.517694254488681,3.498545974466563,3.270379932653526,3.7267120162796,0.9601005025125628,0.9269346733668341,0.9932663316582915,0.019281418471120266,0.09441465993214218,0.9610883173450105,1.1761894128955515
359-U1471E,100,2.659819386309992,3.4171290726899204,3.2804439097823233,3.553814235597517,0.9830150753768844,0.9468341708542714,1.0191959798994974,0.009891390064978956,0.09095631269960905,1.0784274326365293,1.1729598107639148
359-U1471E,250,2.487955825946817,3.6075359476228845,3.4572219498052643,3.6826929465316947,0.9901507537688442,0.9509547738693467,1.0293467336683417,0.0041592872413204,0.08276623671987858,0.9114756286676426,1.177008279820338
359-U1471E,500,2.826350898404702,3.7036973231178285,3.6310758069782634,3.776318839257394,0.9970854271356784,0.9568844221105528,1.037286432160804,0.0022417844077084977,0.10619392012611659,0.7165851794251381,1.1916799259994983
359-U1471E,1000,2.8686826764436297,4.3329061258784,3.7262992682554237,4.506222370913536,1.1204020100502512,1.0651256281407036,1.175678391959799,0.0011837197632974293,0.08849282910879529,0.5590480829939521,1.14184626648015
367-U1499B,1,2.4022834696712465,3.338173071397336,3.0478971521453935,3.628448990649278,1.00321608040201,0.9831155778894473,1.023316582914573,0.7964942538996849,0.06042179830708317,2.0300332165140063,1.1151191394502524
367-U1499B,3,5.121700617569864,7.581183934965393,6.962311777009035,8.045338053432662,0.8470351758793968,0.8188944723618089,0.8751758793969848,0.5798321215846006,0.10390361865166614,5.463768363528267,1.1504900935322255
367-U1499B,8,7.808081582200246,13.013469303667076,11.929013528361486,14.097925078972665,0.7840201005025125,0.7568844221105526,0.8111557788944722,0.31090964819998307,0.11599795796228309,8.663327887609244,1.1527477135532331
367-U1499B,10,8.617480123647608,14.362466872746012,13.16559463335051,15.559339112141512,0.7999999999999998,0.7708542713567837,0.8291457286432159,0.27553245717640507,0.11686428732797968,8.619069923061897,1.1509999433499158
367-U1499B,20,11.925763699690407,16.932099919456277,15.491070139077017,19.093644590025164,0.8390954773869346,0.8089447236180903,0.8692462311557787,0.15878135744548205,0.09884663448296861,9.081938684966822,1.1377656979019117
367-U1499B,50,13.321856594090205,21.277965393338523,18.502578602903064,24.05335218377398,0.8380904522613064,0.8129648241206029,0.8632160804020099,0.07106006607188534,0.09707401856522895,9.042049949345778,1.130900416201728
367-U1499B,100,16.156864843260188,24.891669899147725,23.42745402272727,26.355885775568183,0.9131658291457285,0.8830150753768844,0.9433165829145728,0.04886202898920998,0.08784330742470833,5.773844094195288,1.1411785691162963
367-U1499B,250,25.071417287319427,38.62565225827649,37.11092079716761,39.383017988830936,1.0442211055276382,0.9969849246231156,1.0914572864321608,0.030042133912327056,0.04398040909657141,3.060584405631201,1.1159664374430531
367-U1499B,500,35.590900133779265,41.15197827968228,40.23748987346712,42.06646668589744,1.0442211055276382,0.9969849246231156,1.0914572864321608,0.018297667167714953,0.07551121394919398,3.679665707708928,1.1341742771815388
367-U1499B,1000,41.03349467153285,44.324722889978716,43.45561067644972,46.06294731703671,1.0583919597989948,1.0051256281407035,1.1116582914572863,0.012003975787535407,0.06818808439876141,6.36088656566858,1.1566968147627785
367-U1500B,1,2.6148293854122935,3.4937025955092027,3.2249562420084947,3.695262360634734,1.1693467336683419,1.1412060301507538,1.1974874371859299,0.9798957857313191,0.05455033195995607,3.4925575456797007,1.0812952412532946
367-U1500B,3,6.091478644447561,6.886755023028214,6.260686384571104,7.356306501871047,1.1304522613065326,1.0952763819095477,1.1656281407035176,0.8553068793876821,0.06410828837634894,9.169821336558138,1.1127328029971608
367-U1500B,8,8.219980703475334,10.982807551032323,9.92676836343306,11.827638901111733,0.9149748743718593,0.8707537688442211,0.9591959798994975,0.4173691786585622,0.09412156895101252,15.55787831499234,1.1342015382853186
367-U1500B,10,9.245998710400894,12.116110810087838,11.165827609296635,13.06639401087904,0.9452261306532662,0.8989949748743717,0.9914572864321607,0.37619161231119275,0.08920299666203034,15.777388939311795,1.1328084513402126
367-U1500B,20,10.798488110612018,15.005399103704615,13.700581790338997,16.63642074541164,0.9199999999999999,0.8808040201005025,0.9591959798994975,0.2081304853292989,0.09661210107972149,15.473280187210541,1.136417376200581
367-U1500B,50,12.455726007893999,10.794962540174799,9.756985372850298,12.040535140964199,1.1628140703517587,1.1256281407035176,1.2,0.15149834185135314,0.0750641511085681,13.49318639291967,1.2528669192711486
367-U1500B,100,12.605209923339007,15.870309438203904,14.898657839946523,17.489728768632872,0.9960804020100502,0.9568844221105528,1.0352763819095476,0.05854428669631999,0.09012265896796216,17.120870907230504,1.1537886984445345
367-U1500B,250,15.534467638526248,24.811996922646088,23.193823210299605,25.890779397543746,0.9370854271356783,0.9049246231155779,0.9692462311557788,0.0232253659209746,0.10002206295254122,12.513840880775389,1.1368711551442505
367-U1500B,500,22.11986520168573,13.27191912101144,13.27191912101144,13.640583541039534,1.2496482412060304,1.1792964824120604,1.32,0.026441399149568095,0.05842277988081462,13.118060924818192,1.4287657550421484
367-U1500B,1000,24.610720865885416,14.76643251953125,14.76643251953125,14.76643251953125,1.2376884422110552,1.1753768844221106,1.3,0.014194191268527669,0.06236529576044992,13.749399626260265,1.4209590890756263
368-U1501D,1,2.863483599088842,4.065550151623012,3.6330448163439684,4.584556553957865,1.0701507537688442,1.0490452261306533,1.0912562814070352,0.9902677445444453,0.03965199752910055,2.3909328275295607,1.1013547191872843
368-U1501D,3,5.125018472063856,6.81200371911821,5.883094121056636,7.89573158352338,0.9211055276381909,0.8909547738693466,0.9512562814070351,0.5760394325056547,0.08683900654096227,5.8179879780178405,1.1325635781452417
368-U1501D,8,6.40093939393939,8.55236624579124,6.249806102693599,9.868114898989893,0.8919597989949748,0.8567839195979898,0.9271356783919598,0.2961769976885266,0.09184324125255872,14.023729920129941,1.1216961250518125
368-U1501D,10,7.270188036634227,9.153368687790175,7.285334261710548,11.208206556477766,0.9336683417085427,0.8904522613065327,0.9768844221105528,0.28744257079473623,0.08835745774248087,15.344545907036647,1.1242462783595228
368-U1501D,20,10.440960967184797,10.614976983304544,7.961232737478408,13.26872122913068,1.065326633165829,1.0050251256281406,1.1256281407035176,0.19702372205590699,0.056738592340478095,20.413752601684315,1.1075780634729235
368-U1501D,50,15.513448740480374,23.431771535100566,16.87087550527241,28.118125842120676,1.0342713567839197,0.9850251256281407,1.0835175879396985,0.08466085037111538,0.05226374582263766,19.016225322973156,1.0714511890250176
368-U1501D,100,25.622467773083887,29.625978362628246,26.334202989002886,34.234463885703754,0.9770854271356784,0.938894472361809,1.0152763819095476,0.05345343851488036,0.0570654337110139,13.383264615951795,1.0974163194645663
368-U1501D,250,23.951101526211012,23.335691278662537,22.32109600567721,24.350286551647866,1.2568844221105528,1.2337688442211057,1.28,0.07574770120036033,0.07728234343160553,6.11393678374395,1.499288969547006
368-U1501D,500,,,,,,,,,,,
368-U1501D,1000,13.524136591809778,15.984778110597388,12.509826347424044,20.84971057904007,0.6971859296482409,0.6831155778894469,0.7112562814070349,0.003104914958969802,0.10870728796706967,35.88076365407988,1.1319933889532632
368-U1502B,1,1.9953328928571432,3.2562724293154766,2.9098604687500003,3.741249174107143,0.9340703517587938,0.9109547738693466,0.9571859296482411,0.6168718230762091,0.07315067864774795,1.1330629135274892,1.1207297798135576
368-U1502B,3,4.725531064665952,9.085161633699784,8.343515786050823,9.641396019436506,0.8262311557788943,0.7990954773869345,0.853366834170854,0.44218289334755956,0.09700221814982417,2.3189609763632864,1.1308706475266708
368-U1502B,8,9.05943894153406,13.409857016583228,12.315174811147862,14.230868670659753,0.8670351758793968,0.8348743718592964,0.8991959798994974,0.2622157984704937,0.08248368352212528,2.9532827982482144,1.1279022734715212
368-U1502B,10,9.023409443748884,13.785764427949685,13.15913877213379,15.665641395397369,0.9002010050251255,0.8650251256281406,0.9353768844221104,0.23963907626920494,0.07728594713342853,2.680227200910052,1.1323688048109266
368-U1502B,20,8.75754475900376,12.962990731817026,12.16933823803231,13.756643225601742,0.9201005025125628,0.8849246231155778,0.9552763819095477,0.13564893290150987,0.09228732547397187,3.5388415566615494,1.1443449781163233
368-U1502B,50,9.696776941091695,13.76740309448748,13.181556154296523,14.646173504773916,0.935075376884422,0.9009045226130653,0.9692462311557788,0.0593321845739548,0.09229328831826182,3.2312608651597863,1.1472836553416796
368-U1502B,100,11.432657862206872,13.806522237762326,13.219010653176696,14.394033822347957,1.1385929648241206,1.0732663316582916,1.2039195979899497,0.041648642718193886,0.06774881949060833,2.7399125670925315,1.1462105734246015
368-U1502B,250,8.69490848439544,11.617363836095018,9.8300770920804,12.2875963651005,1.1295477386934674,1.0692462311557789,1.1898492462311558,0.016696923724153673,0.0796920857088927,3.219014161587519,1.1756535329066546
368-U1502B,500,14.83895847872966,8.903375087237796,8.903375087237796,10.634586909756257,1.2939698492462313,1.2879396984924625,1.3,0.01383626673612202,0.048117204803755496,5.9666615351616805,1.3400341991797078
368-U1502B,1000,14.90033199304499,20.255138803045533,19.8050246074223,20.70525299866877,0.9380904522613065,0.9069346733668341,0.9692462311557788,0.005289738264235798,0.09643750673827144,1.9024243881433638,1.198787544107577
368-U1505C,1,2.665858300198811,3.704432262984598,3.2212454460735636,4.348681352199311,0.8251256281407033,0.8110552763819094,0.8391959798994973,0.7414375319874126,0.059563061846192325,1.3363725442124352,1.1644497045860294
368-U1505C,3,5.443404925373131,7.56406476088308,6.74188380861318,8.87955428451492,0.8369849246231155,0.8128643216080401,0.8611055276381908,0.49374407336364745,0.06001589501940222,3.9540345253135167,1.1449063891591258
368-U1505C,8,10.176708179551122,16.607822376350793,14.487674838944308,18.021254067955116,0.9312562814070351,0.8930653266331657,0.9694472361809044,0.3097270524049555,0.06063630889878894,2.369878766105816,1.1090491099053734
368-U1505C,10,11.733611432850731,15.950378041531465,14.532566660062,17.722642268368293,0.8290452261306531,0.7988944723618089,0.8591959798994974,0.23926966159838364,0.08109603200340215,3.4382646805393944,1.1362050144539866
368-U1505C,20,15.102034269944802,19.789957407906833,18.237803885718062,22.894264452284375,0.9673366834170853,0.9311557788944723,1.0035175879396985,0.16810172800440107,0.030366055782946877,3.215168929871096,1.1120647584080496
368-U1505C,50,15.762393937850229,20.65530372272457,17.820262035291787,22.275327544114734,1.0592964824120603,1.0050251256281406,1.11356783919598,0.09008183311710799,0.03406828616398618,2.51837461104392,1.1231561254826912
368-U1505C,100,18.089387767903816,19.157164129203696,18.77402084661962,21.072880542124068,1.0854271356783918,1.0311557788944723,1.1396984924623115,0.06336234434049684,0.06483653349137553,3.5701869885722535,1.1835039212911613
368-U1505C,250,,,,,,,,,,,
368-U1505C,500,37.43625419695968,29.949003357567747,28.07719064771976,32.444753637365054,1.4687437185929655,1.3320603015075383,1.6054271356783925,0.10541146078149134,0.12075498844825479,2.3935695431669326,2.8360669447562694
368-U1505C,1000,,,,,,,,,,,
369-U1512A,1,3.906621601102534,5.664601321598674,5.310563738998757,6.018638904198591,1.1742713567839198,1.1451256281407036,1.2034170854271358,1.3246156265736104,0.03429662832620743,1.1115110892315927,1.097136337087749
369-U1512A,3,7.804491148687404,10.026603211855347,9.425007019144026,11.029263533040883,1.0381909547738695,1.0110552763819096,1.065326633165829,0.8581518388670832,0.05294526571757798,3.4951265410413073,1.1320188822217312
369-U1512A,8,11.997972481669608,17.034621346370493,16.309743842269622,19.209253858673108,0.8881407035175879,0.8489447236180904,0.9273366834170853,0.44469415429815035,0.09537409946523591,5.712399883508587,1.1495177954776876
369-U1512A,10,13.468191920017674,19.122026653108428,17.901471760356824,21.15628480769443,0.8831155778894471,0.8489447236180904,0.9172864321608039,0.3808436311467003,0.09461129746819376,5.827988792107838,1.1470353874625492
369-U1512A,20,13.702824300708592,18.62727678377574,17.385458331524028,20.283034720111363,0.868040201005025,0.8348743718592964,0.9012060301507536,0.19841942879169033,0.11070117200902763,6.785704137478945,1.157192945697718
369-U1512A,50,16.55887279826126,26.44819960833395,24.72331702518174,27.59812133043543,0.8340703517587937,0.806934673366834,0.8612060301507536,0.08293824422829181,0.10124989197278586,4.327351737065015,1.1445476767607292
369-U1512A,100,18.193689782236248,29.6910909640661,27.795914945083158,30.954541643388062,0.8900502512562813,0.8609045226130653,0.9191959798994974,0.05233554355109208,0.10234028360441344,5.019195718158033,1.1399326645030272
369-U1512A,250,27.55786190853943,36.62899145343366,34.13156021797228,44.95376223830495,0.8681407035175879,0.841005025125628,0.8952763819095476,0.027412214354341883,0.09880145197889577,13.239153644040137,1.1391716730729908
369-U1512A,500,44.71372549925669,46.406015804610504,44.51189271054477,47.35307735164337,1.1976884422110552,1.1353768844221106,1.26,0.04908100537297315,0.0844820544405583,4.869643946327857,1.3230137470388221
369-U1512A,1000,44.660314427884614,37.96126726370193,37.21692868990385,38.7056058375,1.501809045226131,1.4636180904522615,1.5400000000000003,0.07530850270639247,0.05042393735223118,2.507392806426188,3.1898577551568232
369-U1513D,1,3.0560306578475394,3.0422360750169775,2.330223376608749,3.8837056276812474,0.770150753768844,0.7530653266331656,0.7872361809045224,0.5283307952416848,0.07071574115039343,5.1189071315802215,1.1093797398206664
369-U1513D,3,14.674327745960495,23.438162372020233,18.342909682450617,28.023889792632886,0.915075376884422,0.8829145728643215,0.9472361809045226,0.28901164626861753,0.037411319368519914,2.1296094948080166,1.031042503100485
369-U1513D,8,19.251810455240665,28.49669026760103,20.936343870074225,34.89390645012371,0.9290452261306532,0.8948743718592964,0.96321608040201,0.13543746640476623,0.029461070503443487,7.731705688921665,1.0267651966682223
369-U1513D,10,14.819668711166146,22.383874615823864,16.116389723393183,26.86064953898864,0.8549748743718593,0.8268341708542712,0.8831155778894472,0.11329734721482201,0.05577252830785146,13.714960052667358,1.0395885914030143
369-U1513D,20,24.030202278104927,42.55348320081081,30.03775284763116,50.0629214127186,0.7599999999999998,0.7409045226130652,0.7790954773869345,0.0595395005070136,0.03414623710230853,4.86176680928421,1.045171636374549
369-U1513D,50,42.827573015447044,51.72024269018223,45.11765851696748,59.423257558932775,0.7570854271356782,0.7389949748743716,0.7751758793969847,0.0313253037205383,0.027081676765881545,9.320305473486826,1.0468235196621012
369-U1513D,100,,73.69846807155004,67.68226659632147,78.21061917797147,0.8061306532663315,0.7850251256281405,0.8272361809045224,0.02126631394539345,0.04565101786691646,1.881602646479807,1.040568174957858
369-U1513D,250,,79.73493454284146,74.85320385654505,82.98942166703907,1.2162814070351762,1.1529648241206032,1.279597989949749,0.029702552789282077,0.1263078481442933,0.5561888160627717,1.031921127065095
369-U1513D,500,46.944393937140376,65.23314740848464,62.39692360811575,68.06937120885354,0.7601005025125627,0.7430150753768843,0.777185929648241,0.011235457488173796,0.202497141571443,1.7087218330259268,1.116691547879968
369-U1513D,1000,,,,,,,,,,,
375-U1520C,1,3.975091168787675,5.403639557570745,5.163477799456491,5.883963073799256,1.1403015075376886,1.115175879396985,1.165427135678392,1.324670615077727,0.05386705321900903,2.67702301856747,1.091320999863128
375-U1520C,3,8.727002178894471,9.642125324042432,8.969418906085984,11.436009105259629,1.1642211055276384,1.133065326633166,1.1953768844221107,1.0874999739172766,0.03579846189935252,7.859155740461627,1.112799322153491
375-U1520C,8,12.641669358591786,16.241033550968616,15.2665715379105,17.540316235046106,0.8820100502512562,0.8488442211055276,0.9151758793969849,0.3803889714586474,0.0805836399403598,11.146032559799544,1.1158280157415246
375-U1520C,10,13.550486230085529,17.408610781707104,16.364094134804677,18.801299644243674,0.9411055276381909,0.898894472361809,0.9833165829145728,0.3552300919833498,0.06263144188741387,10.326482956258948,1.1130225594642387
375-U1520C,20,14.33182339240719,22.393474050636236,20.402943023913014,24.384005077359454,0.817185929648241,0.7890452261306531,0.8453266331658289,0.16158157908553716,0.09839475924354905,10.131135645918128,1.1200322549638932
375-U1520C,50,16.427038700827282,29.659930987604817,26.80801454648897,31.371080852274325,0.8671356783919597,0.8389949748743717,0.8952763819095476,0.07486687402822848,0.07832401941456228,10.111057102707958,1.0977228251017273
375-U1520C,100,24.544982735399284,33.3658359059334,30.399983825405986,37.81461402672452,0.9231155778894471,0.8909547738693466,0.9552763819095477,0.04649581514083328,0.045369104841499495,11.2520202594411,1.0919604377253476
375-U1520C,250,52.88591862851652,56.00765688089423,56.00765688089423,57.12781001851212,1.0492462311557789,1.0050251256281406,1.0934673366834171,0.030423759774837935,0.021833288316433757,1.5099653760731477,1.0801035216603325
375-U1520C,500,53.57413185090444,64.69820506161307,63.32164750711067,66.07476261611548,0.8700502512562813,0.8429145728643215,0.8971859296482411,0.013039041888461611,0.04563042781122155,4.91383306176743,1.0929683682839064
375-U1520C,1000,61.49998218238488,72.68956227390214,66.36873077182369,74.26977014942176,0.9120603015075376,0.8829145728643215,0.9412060301507537,0.008165407130453786,0.0459964672495138,1.9950170899368485,1.0951384141231273
392-U1579D,1,1.2698153259915599,1.6639871667681063,1.5008511700261353,1.8597503628584717,0.8339698492462311,0.8108542713567838,0.8570854271356783,0.48647260848815793,0.08153501049060757,1.2617146321135315,1.1909022272148153
392-U1579D,3,2.7290911678767413,3.792299602028722,3.4625344192436156,4.369388671902658,0.8390954773869346,0.8109547738693466,0.8672361809045225,0.31494996746105774,0.08373572324286269,3.1046757983130417,1.159331961445536
392-U1579D,8,4.19196829264737,6.458251150859853,5.698456897817518,7.0914130283951335,0.8080402010050249,0.7809045226130652,0.8351758793969848,0.16458382613466213,0.08331033042532143,4.054185642866418,1.1543168003432471
392-U1579D,10,4.737459126083281,6.869315732820757,6.296872755085695,7.584869454989587,0.7601005025125626,0.7389949748743716,0.7812060301507535,0.13988963610169186,0.1059832227170795,4.316626128387918,1.173594440596651
392-U1579D,20,5.514921174307139,7.996635702745351,7.330249394183238,8.829618588447993,0.73608040201005,0.7169849246231154,0.7551758793969847,0.07637385439624854,0.10880095991256515,5.4472504132619335,1.171682529905002
392-U1579D,50,7.21704861182605,15.471547961602097,14.840056208067317,16.103039715136877,0.7329648241206028,0.7168844221105526,0.749045226130653,0.034442150598694994,0.10999796079601427,1.6617800144804364,1.1470075252361134
392-U1579D,100,7.558168715712993,12.596947859521656,11.022329377081448,14.171566341961864,0.6980904522613063,0.6830150753768841,0.7131658291457283,0.019316711200090497,0.13327774140660872,5.278329720111671,1.1773014591395656
392-U1579D,250,12.52716740550078,18.164392737976133,17.407543040560462,18.921242435391804,0.8422110552763817,0.8190954773869346,0.8653266331658289,0.01214637383968621,0.12198295176017228,2.65137121850433,1.1519468116045952
392-U1579D,500,9.856922286714454,11.143798251924396,10.890530109835206,11.650334536102779,1.0944723618090453,1.0412060301507537,1.1477386934673368,0.009186975747880324,0.049836839528139214,5.493017977668393,1.1929856436166426
392-U1579D,1000,12.529953127785085,14.80970848853487,13.843857934934771,15.131658673068237,1.1656281407035176,1.1013065326633167,1.2299497487437185,0.007269749731409564,0.0704660728390385,2.786986660839762,1.2751404440807
392-U1580A,1,1.3891866534566393,1.606247068059239,1.3206920337375965,1.8561077230906764,0.8170854271356782,0.7949748743718592,0.8391959798994973,0.4370668689055381,0.08853052005198149,1.4254191270723047,1.1770281094539665
392-U1580A,3,2.8375055520024275,4.729175920004046,3.8424554350032873,5.5173719066713875,0.803115577889447,0.7769849246231154,0.8292462311557787,0.2729403808314954,0.08499791663522553,3.0789495516799974,1.1343079341758222
392-U1580A,8,5.305791922060164,8.013956548945039,7.052281763071635,8.975631334818445,0.73608040201005,0.7149748743718591,0.7571859296482409,0.137178137745524,0.08944062142233461,3.9340363368568605,1.1418036521112869
392-U1580A,10,6.368462573031316,8.345339496743119,7.1999007422881816,9.818046466756611,0.7729648241206029,0.7508542713567837,0.7950753768844219,0.11467202781154641,0.0701354099504634,4.679020352373368,1.124420768183734
392-U1580A,20,6.822502012412321,9.480435088081288,8.037760183373265,11.1292064077476,0.7201005025125625,0.7030150753768841,0.7371859296482409,0.06295635552079534,0.07064062741926032,5.641566425195359,1.1391728368719471
392-U1580A,50,11.273980772360726,16.347272119923055,15.666135781592926,17.028408458253182,0.6880402010050248,0.674974874371859,0.7011055276381907,0.029170905080451504,0.07139998107258731,1.7060901855096315,1.1420278006013551
392-U1580A,100,9.58627728380744,13.320931142290757,11.873003844215674,14.768858440365838,0.6730653266331654,0.6589949748743715,0.6871356783919594,0.018159915911975598,0.10686050667605118,4.058816908291523,1.182956541561329
392-U1580A,250,12.413524761757953,16.266889739886985,14.991055250484084,17.542724229289888,0.77608040201005,0.7569849246231154,0.7951758793969848,0.010612086658099002,0.13609281320386454,3.897111814900488,1.1655965775706667
392-U1580A,500,17.191890269381926,17.842555560827282,17.114287986915965,18.20668934778294,1.277889447236181,1.2557788944723618,1.3,0.01774731827248495,0.04057010288574412,2.0107498033130935,1.2659663790887958
392-U1580A,1000,15.948892940321878,20.080099236669145,18.850705405852665,21.719291011091116,0.7180904522613063,0.7010050251256279,0.7351758793969846,0.0032619057191425357,0.0991180995809646,3.8616611169471264,1.19628066350408
